AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn,Churn_Value
1,16.61385981,16.61385981,Standard,Credit card,No,Both,Yes,,16.44869181,148.5636259,37,Fantasy,3.244082149,8,Male,11,Yes,,X4VY6I3PJW,0,
25,,388.1327478,Premium,,Yes,TV Shows,No,Computer,26.45487804,94.07991607,15,Comedy,2.485854643,7,Female,8,Yes,,XZHYYTYKZP,0,
63,17.16045672,1081.108773,Premium,Bank transfer,Yes,Both,No,Mobile,17.32477229,11.01690814,21,Comedy,,6,Male,19,Yes,,YOJ1ZQ1BS9,1,
83,10.63371922,882.5986955,Basic,Electronic check,Yes,Movies,Yes,Mobile,38.8955041,12.675428,38,Sci-Fi,1.173760151,8,Female,4,No,,UXKA9SI1VK,0,
42,16.85179527,707.7754015,Premium,,No,Both,Yes,Mobile,19.7208528,20.68426933,34,Comedy,2.445642301,9,Female,6,No,,NM9A07YL8T,0,
84,9.654113277,,Premium,Mailed check,No,Both,Yes,Mobile,23.20115274,179.5268809,38,Drama,1.539903595,1,Male,9,No,,YPDDAT472X,0,
81,5.782260772,468.3631225,,Electronic check,Yes,Movies,No,Computer,15.94403058,142.0982186,35,Fantasy,,9,Female,16,Yes,,RG5BT59TSQ,0,
7,,,Premium,Credit card,Yes,Movies,Yes,Mobile,25.70685392,150.1051136,11,Action,,5,Male,8,Yes,,HXI1T926HT,1,
76,19.17129514,,Premium,Credit card,No,TV Shows,Yes,Computer,30.36969334,49.92835109,48,Sci-Fi,,9,,8,No,,3QHH5N0SMX,0,
76,15.6132916,1186.610162,Premium,Credit card,Yes,Movies,Yes,Mobile,26.37070097,119.6022601,0,Comedy,,1,Male,20,No,,BWEJAOVD4N,0,
83,15.32044493,1271.596929,Standard,Electronic check,Yes,TV Shows,No,TV,34.78834087,142.8143624,46,Drama,1.736183984,5,Male,11,Yes,,GEO4S6LW6F,0,
11,,110.002048,Basic,Electronic check,No,Movies,Yes,Tablet,35.42125838,64.04792105,44,Drama,4.82218342,0,Male,15,No,,HVTKQVJ35Q,0,
13,,164.0522769,Premium,Mailed check,Yes,Both,No,Computer,8.629323127,59.04471983,20,Action,,5,Male,17,No,,9RIM5KZOFR,1,
37,7.805623637,288.8080746,Premium,Credit card,Yes,Movies,Yes,Computer,38.25713587,68.52547867,33,Sci-Fi,3.693959238,4,Male,5,No,No,4CSAWHBVYB,0,
50,12.26393773,613.1968865,Basic,Bank transfer,No,TV Shows,No,Mobile,20.95683358,170.7301806,31,Sci-Fi,3.387986633,8,Male,19,No,,3VN4IEGRX0,0,
87,15.29329978,,Standard,Credit card,Yes,Both,Yes,Tablet,7.275417592,137.8919222,28,Fantasy,,1,Male,6,Yes,No,RMKH4RCEPH,0,
81,8.724399302,706.6763435,Standard,Bank transfer,Yes,Both,Yes,Computer,16.74252364,166.5515993,18,Comedy,2.512834008,3,Male,3,Yes,No,ZGNFT5DE2U,0,
66,7.346079667,,Premium,Electronic check,Yes,Both,No,TV,1.384763605,45.23876125,18,Fantasy,3.52987554,6,Male,23,No,,8JFG46P4DI,0,
74,9.437810768,698.3979968,Basic,,No,Movies,Yes,Mobile,36.33665996,129.2800377,41,Drama,4.340517141,4,Female,22,No,No,H8L9N4QB09,0,
9,,72.13450125,Premium,Bank transfer,No,Both,Yes,,24.82980172,55.90993511,28,Fantasy,,6,Female,5,No,,NE99BERPWD,0,
112,9.044336342,1012.96567,Premium,Electronic check,Yes,TV Shows,Yes,TV,23.69900968,40.49065451,8,Fantasy,4.163234844,5,Male,22,No,,RGV4ARCAM9,0,
114,18.58929548,2119.179685,,Credit card,Yes,Movies,Yes,TV,29.58942481,20.46809872,9,,4.52223532,0,Male,19,No,,LSSD4A6071,1,
23,,337.5146361,Standard,,No,TV Shows,No,Mobile,3.588464039,57.93491247,6,,2.13735721,0,Male,5,No,,2LHSYTBGDY,1,
48,8.518988576,408.9114517,Premium,Bank transfer,No,Both,Yes,Mobile,4.815180227,92.51790195,2,Fantasy,,6,Female,12,Yes,,75DWZ5BMES,0,
62,12.80463684,793.8874842,Basic,,Yes,TV Shows,No,Computer,9.222916465,102.021465,49,Comedy,,2,Female,7,Yes,,7X1A8MVC6H,0,
40,8.100566016,324.0226406,Standard,,No,Movies,No,TV,31.52974138,134.3790219,10,Drama,4.203781315,3,Male,19,No,,HDSVVRSVYW,0,
48,9.795775591,470.1972284,Premium,Credit card,No,Both,No,TV,26.29760451,60.52367195,15,Fantasy,,9,Female,4,No,,SGVK4BY90U,0,
13,8.169878525,106.2084208,Premium,Electronic check,No,TV Shows,No,,19.80756958,105.1907834,21,Fantasy,,8,Female,24,Yes,,M17O68X6HV,1,
119,18.66030267,,Basic,Credit card,Yes,Both,No,Computer,29.04028429,122.8865332,2,,,7,Female,17,No,,MJ3AWUQ1RP,0,
97,14.4686361,1403.457702,Basic,Bank transfer,No,Movies,No,Computer,26.2583255,91.71153922,21,,,4,Male,0,No,,47B8J9R7IW,0,
87,15.72051484,1367.684791,Basic,Mailed check,Yes,Movies,Yes,Computer,5.902412009,117.0187667,4,Drama,,5,Male,19,No,,YNYX6I7JGL,1,
38,19.46858547,739.8062479,Standard,Credit card,Yes,Movies,Yes,Mobile,37.42698586,37.30671703,27,Drama,1.478607518,5,Female,20,No,,VIS42YVY6T,0,
35,6.119447025,214.1806459,Basic,Bank transfer,No,Movies,No,Computer,34.5837263,52.43416684,2,,4.205976132,5,Male,16,No,Yes,UWQPVJKEHL,0,
49,,530.1900077,Standard,Bank transfer,Yes,TV Shows,Yes,Mobile,10.82104263,139.084111,13,Drama,2.495188438,5,Male,12,No,,5YHNJW24TR,0,
118,,1097.076222,Basic,,No,Movies,No,Mobile,3.543158129,137.7138681,9,Sci-Fi,1.311135422,1,Female,18,Yes,,7CP0C29330,0,
43,,,Premium,,Yes,TV Shows,Yes,Mobile,37.04145632,176.5208293,30,Fantasy,,3,Female,7,No,,CYIQEL1OMR,0,
8,16.34631217,130.7704973,Basic,Bank transfer,Yes,Movies,Yes,Mobile,30.83618839,153.8696999,41,Fantasy,2.403152982,8,,16,No,Yes,P1D45PO9WM,0,
79,12.33224302,974.2471988,Premium,Bank transfer,Yes,Movies,Yes,,19.54233537,29.00167667,19,Fantasy,2.751334669,2,Male,7,Yes,,S7SVBZFBRZ,0,
48,10.11610024,485.5728118,Premium,Bank transfer,Yes,Movies,No,Computer,29.35593079,149.6902675,0,Comedy,1.719036866,3,Female,24,No,,FLL7Y9S2WJ,0,
41,7.697484339,315.5968579,Standard,Credit card,No,TV Shows,No,Mobile,29.91372756,111.5136203,20,Comedy,1.123391489,1,Male,11,No,,DZIRRTHROA,0,
16,9.660231771,154.5637083,Basic,Credit card,No,Both,Yes,TV,30.65460864,44.03952849,30,Action,1.622352013,3,Female,18,No,,LZ690EDPGX,0,
75,7.010977173,525.823288,Premium,,Yes,TV Shows,Yes,TV,18.17241879,176.924859,34,Fantasy,1.189936466,6,Female,2,Yes,,MH47C6FKX9,0,
52,,922.9265227,Standard,Credit card,No,Movies,No,Computer,31.10239528,163.3902683,22,,1.931046192,4,Male,21,Yes,,XEYW0RSU34,0,
75,19.34082521,1450.561891,,,No,Both,No,Mobile,18.30524858,86.92934546,1,Action,1.747557031,4,Male,20,Yes,,FDFB7L32VR,0,
97,11.45339739,1110.979546,Standard,Credit card,Yes,TV Shows,No,Computer,26.98387709,8.468288036,22,Fantasy,,4,Male,0,Yes,,F9S9WFH5VF,0,
74,7.602144072,562.5586613,Standard,Electronic check,No,Movies,No,Computer,18.88887531,23.23855606,7,Comedy,4.419169212,3,Male,17,No,,5N0YEXAGRQ,1,
76,11.42848138,868.564585,Basic,Credit card,No,TV Shows,No,TV,19.60418662,23.83822758,40,Comedy,2.43154635,0,Female,20,Yes,,LXQVWUD3LF,0,
35,17.37582088,,Basic,Bank transfer,Yes,TV Shows,Yes,TV,13.77564009,41.63971471,34,Comedy,,0,,1,No,,T7RDNUG3BH,1,
80,9.742106349,779.3685079,,Electronic check,Yes,Both,No,Tablet,27.73426287,90.71028208,0,Comedy,1.064681287,9,Male,20,Yes,,FZ0A1PAIWB,0,
10,12.17445033,,Standard,Credit card,No,Movies,No,Tablet,23.01872668,87.81017261,42,,2.108995863,6,Male,3,Yes,,FWL8RM0VAN,0,
119,17.39453705,2069.949909,Basic,Credit card,Yes,TV Shows,Yes,Mobile,15.74458398,100.7126278,23,,,4,Female,5,Yes,,F2T25IOWN0,0,
67,16.40941873,1099.431055,Standard,Electronic check,No,Movies,Yes,TV,33.84146638,145.7901898,36,Fantasy,,8,Male,18,No,,8PZ2CV0IEC,0,
98,8.761199058,858.5975077,Basic,Electronic check,No,Both,Yes,TV,20.61669715,108.3573655,40,Action,3.664583985,5,Female,14,Yes,,KI95GUWDMD,0,
38,,237.0700586,Premium,Electronic check,Yes,Movies,Yes,Computer,33.4734799,171.7561478,9,Action,1.038743371,1,Female,16,No,,3XFQPTDDK3,0,
41,12.50640813,512.7627333,Premium,Electronic check,Yes,Movies,Yes,Tablet,28.65935741,95.74651494,1,Comedy,1.765370224,7,Female,20,No,,HJKEU4KFV9,0,
26,16.91875803,439.8877089,Basic,Bank transfer,Yes,TV Shows,No,,1.764526215,132.6349879,21,Sci-Fi,,0,Female,19,No,,49523UVBSE,0,
46,,833.3097308,Premium,Credit card,Yes,Both,Yes,Computer,30.07058749,18.80039515,19,Drama,3.023645795,6,Female,22,No,,JFZL1GHYRD,0,
75,,989.5871352,Standard,Credit card,No,Movies,No,TV,3.230097666,48.44261998,16,Action,1.878938284,0,Male,7,Yes,,HCMFSYUOF0,0,
3,,48.12767805,Basic,Electronic check,No,Movies,No,TV,12.03992128,30.18588171,20,Sci-Fi,,2,Male,8,No,,9NQ6JK6L7Z,1,
110,14.2999433,1572.993763,Basic,,Yes,Movies,Yes,Computer,12.23281382,58.66994725,42,Action,2.517873525,1,Male,1,No,,VDO5F10MTI,0,
94,,,Standard,Credit card,Yes,TV Shows,No,Computer,8.348884402,154.7860867,8,Drama,1.271622649,1,Male,7,Yes,,LCDZUAYJBH,0,
32,,611.5766994,Standard,,No,Both,Yes,Mobile,2.086650115,149.2967142,23,Drama,4.686438656,8,Male,14,Yes,,EXYKI1E5YL,1,
85,19.62953508,1668.510482,Standard,Credit card,No,Movies,No,TV,36.09426299,17.75626825,8,Action,3.190213779,7,Male,16,No,,XQ4HVSCDCM,0,
53,6.237270199,330.5753205,Standard,Credit card,No,TV Shows,Yes,Mobile,39.56108131,97.59768764,28,,1.526079061,7,Female,2,No,,MPDP87MUC2,0,
57,16.5728258,944.6510709,Basic,,Yes,Movies,Yes,TV,14.92925656,18.10430531,45,,3.750898994,0,Female,9,Yes,,2EBQYCPE00,1,
115,9.447208794,1086.429011,Premium,Credit card,No,Movies,Yes,Mobile,18.43126351,94.85466116,2,Action,3.805920544,8,Male,0,Yes,,RYPMZ9E3ZE,0,
94,17.41557855,,Basic,Bank transfer,No,TV Shows,No,TV,35.42080437,93.43480488,1,Drama,1.923668247,5,Male,8,No,,18LPIZE84V,0,
72,,,Premium,Credit card,Yes,TV Shows,No,,16.53400604,170.551286,46,Action,4.102859628,8,Female,21,No,,WAQ2VJ671K,0,
6,,96.15158396,Basic,Bank transfer,No,Movies,No,TV,13.29197371,165.196352,14,Fantasy,2.525241318,0,Male,21,Yes,,TIR2CTPX3Y,1,
49,11.73719352,575.1224825,Premium,Electronic check,No,Both,No,TV,4.811803323,170.0401354,8,Comedy,1.386561217,5,Male,6,No,,LJ7YIOIQ8O,0,
99,18.24178013,1805.936233,Basic,Mailed check,No,Both,Yes,Computer,37.83660272,136.5297327,48,Sci-Fi,4.405347611,8,Female,22,No,,DRY65HJYJF,1,
98,18.17248954,1780.903975,Premium,,No,Both,Yes,Mobile,3.861126172,25.08312624,14,Comedy,2.840515412,5,Female,16,Yes,,61TEGKN0JT,1,
93,11.59162678,1078.02129,Premium,Electronic check,No,TV Shows,Yes,TV,36.81627997,138.4928832,32,,2.296028844,9,Female,13,No,,GB5C599BHX,0,
22,15.04729401,331.0404683,Standard,Bank transfer,No,TV Shows,No,TV,35.3461494,61.91252613,46,Fantasy,,2,Male,24,No,,GAD9QENDJP,0,
27,10.41971332,,Premium,Credit card,No,TV Shows,No,Tablet,3.253349021,107.3553723,4,Drama,4.266121818,3,Male,11,No,,0H6SW4L2JT,0,
116,,974.2734611,Basic,,No,TV Shows,No,TV,38.11322833,13.66051239,6,Action,4.184350843,2,,1,Yes,,3XASVI6VZU,0,
95,,904.3374189,Basic,Bank transfer,Yes,Movies,No,TV,1.713826244,6.328304123,16,Sci-Fi,,7,Female,22,Yes,,7N458Q2VJ9,1,
6,19.31334849,115.8800909,Premium,Credit card,Yes,TV Shows,Yes,Mobile,10.73565879,22.02913921,28,Drama,1.731329097,9,Male,10,No,No,B47D7ZRN5Q,1,
42,,294.6045545,Basic,Electronic check,Yes,Both,Yes,Computer,6.857164477,144.2010517,36,,3.724597747,7,Male,5,No,,SDSYBRHCRS,0,
57,10.7000713,609.9040641,Premium,Bank transfer,No,Movies,No,Computer,25.69071783,106.6754715,32,Fantasy,,4,Male,21,Yes,No,FXL8RXA1N7,0,
108,,,Standard,Credit card,Yes,Both,Yes,Mobile,23.57032539,112.2909839,3,Comedy,,7,Male,16,No,,20FYG5204L,0,
97,9.275469161,899.7205086,Premium,Credit card,Yes,Movies,No,Tablet,14.35152717,127.3783999,2,Sci-Fi,1.848712486,9,Female,13,Yes,,XQ66H2G361,0,
5,,74.72846683,Premium,Mailed check,Yes,Movies,No,Mobile,27.93771177,86.6375014,9,Comedy,,8,Male,5,Yes,,H31DZM06UI,1,
53,15.09488098,800.0286919,Standard,,Yes,Movies,No,Computer,18.61123382,165.4900929,21,Sci-Fi,4.604481126,5,Male,18,Yes,,I92FCYHJRW,0,
3,,33.77615148,Standard,Credit card,No,Movies,Yes,Computer,15.22521224,59.38875492,6,Comedy,2.313141941,0,Male,20,No,Yes,Q0XR35SRFZ,0,
97,8.865345957,859.9385578,Premium,Bank transfer,No,Both,No,Mobile,34.40039298,23.25296951,1,Fantasy,1.237131577,7,Female,8,No,,081DU40029,0,
104,13.30275197,,Standard,Credit card,No,TV Shows,No,TV,25.25548455,78.47732753,29,Fantasy,3.73780452,8,Male,11,Yes,,PYTSHOQHIY,0,
92,15.99102054,1471.17389,Premium,Credit card,No,TV Shows,Yes,TV,25.72438926,123.1962112,1,Drama,2.911820671,4,Female,17,Yes,,B2YAQB8M5B,0,
99,5.716633957,565.9467618,Standard,Bank transfer,No,TV Shows,No,Mobile,10.48541346,40.12308715,29,Action,2.439484912,3,Male,14,No,,QAR0F5EHQT,0,
29,10.53592204,305.5417392,Basic,Credit card,Yes,Both,No,Tablet,34.82195372,6.247097362,41,Drama,1.483986315,5,Male,1,Yes,,UA4P20Z35A,0,
108,19.57058538,,Premium,Electronic check,No,Both,Yes,TV,15.11778891,19.71619712,20,Fantasy,3.767194425,9,Male,8,Yes,,DFYIN9SBFQ,0,
55,5.064326266,278.5379446,Basic,Credit card,Yes,Both,No,,39.6598602,140.5613295,10,Action,2.292194945,7,Male,19,No,,A0ZV2NJD9X,0,
36,16.41691609,591.0089791,Basic,Bank transfer,Yes,Both,Yes,Mobile,26.87183542,89.74440334,8,Fantasy,2.898016668,6,Male,19,Yes,,D44UGN4HSJ,1,
58,17.12209195,993.0813329,Premium,,No,Movies,Yes,Mobile,3.212745005,32.16705113,10,Drama,4.658962906,0,Male,15,No,,2PCMQ70B00,0,
119,5.922800209,,Standard,Bank transfer,No,TV Shows,Yes,Tablet,25.9961326,146.0279664,27,Comedy,1.35432128,9,Female,10,Yes,Yes,H5SZ7FES61,0,
45,7.479918813,,Standard,,No,TV Shows,No,Tablet,35.33434744,70.44997988,24,Action,1.664935273,9,Female,20,Yes,,2LHY33J41C,0,
39,,527.9927983,Premium,,No,TV Shows,No,Mobile,29.59917151,175.8270913,41,Sci-Fi,,0,Female,19,No,,IADZTAW7PN,0,
64,7.779872894,,Premium,Mailed check,No,Movies,No,Computer,19.02588027,167.0261452,26,Action,4.997348407,1,Male,15,Yes,,U4L19VWPAW,0,
39,14.9775179,584.1231981,Premium,Bank transfer,No,TV Shows,No,Mobile,23.51200477,21.09682999,7,Comedy,4.051848415,7,Female,2,No,,I3YN48111X,0,
103,18.3161155,1886.559896,Premium,Electronic check,No,Movies,No,Computer,34.88153135,129.516145,13,Sci-Fi,1.274556085,8,Male,8,Yes,,GTF8FMBELG,0,
90,,648.1909856,Standard,Electronic check,No,Both,No,TV,6.707643872,78.6286732,5,Fantasy,2.348732101,0,Female,16,Yes,,36VG8O8R82,0,
68,5.966453809,405.718859,Standard,,No,Movies,Yes,Mobile,32.90722133,8.413518316,21,Action,4.070433779,0,Male,16,No,,B2O7QXR1VY,1,
94,13.77989825,1295.310436,Basic,,No,TV Shows,No,TV,26.10814415,166.4532781,27,Action,3.704227276,9,,20,No,,U9BUACNBVB,0,
67,11.07856884,742.2641123,Standard,Mailed check,Yes,TV Shows,Yes,Tablet,13.02470868,134.3831843,36,Drama,4.933088122,6,Female,17,Yes,,L3IQ89UYIM,0,
22,,241.4338178,Basic,Credit card,No,TV Shows,No,Computer,4.086674916,53.58520448,39,Comedy,3.435432065,8,Female,2,Yes,,CAERHO9CBV,0,
51,8.590204518,,Standard,Electronic check,Yes,Both,No,TV,15.28447115,120.7159768,42,Action,2.214937265,0,Female,13,No,,Y0NLNJZOI5,0,
85,12.94482171,1100.309846,Premium,Credit card,No,TV Shows,No,Computer,25.36389034,62.02163793,38,Action,4.809515268,6,Female,8,No,,9A8V2LAM27,0,
58,14.44393267,837.7480947,Premium,Credit card,Yes,TV Shows,Yes,Mobile,21.74635098,72.19655584,38,Drama,2.296358174,9,Male,5,No,,OMOD8DEUJP,1,
60,14.6213305,,Premium,,No,Both,No,Computer,38.52864329,152.2692579,8,Action,2.211440114,9,Male,9,No,No,EBUK0C1O5F,0,
33,10.71866854,353.7160618,Premium,Credit card,Yes,Movies,Yes,Mobile,11.40549962,75.42671809,34,Drama,,8,Male,6,No,,LA8T15GZS1,0,
30,19.13441474,574.0324422,Basic,Electronic check,Yes,Movies,Yes,Mobile,36.52935317,160.5446678,20,Drama,2.115100248,2,Female,9,Yes,,XFT37HHKZM,0,
39,,364.3205436,Basic,Credit card,No,Both,Yes,Computer,11.29991407,83.20229847,29,Drama,1.378773153,6,Female,14,Yes,,074PZ3GZSG,0,
74,15.43833433,1142.43674,Premium,,No,Both,No,TV,4.046385732,106.6671274,43,Drama,,7,Male,22,Yes,No,7DF2M4MUWP,1,
102,11.54543593,1177.634465,Standard,Electronic check,Yes,TV Shows,No,Computer,5.812035279,128.5338193,4,,2.652944423,4,Male,1,No,,ISLQAOC57C,1,
63,,915.7511423,Premium,Credit card,Yes,TV Shows,Yes,Mobile,12.31219247,168.0283533,29,,2.126789461,2,Male,17,No,,XW3KL8GLF1,0,
29,12.07390062,350.1431178,Standard,Electronic check,No,Movies,No,Tablet,20.44272324,120.2674669,24,Drama,,3,Male,5,Yes,,VXNUELDYR3,1,
30,,,Standard,,No,TV Shows,Yes,Mobile,21.73885307,161.152308,9,Action,4.22724734,7,Male,11,Yes,,ZZ2AOBLX7L,1,
23,6.903977473,158.7914819,Basic,Electronic check,Yes,Both,No,TV,27.32982434,147.8478889,46,Fantasy,1.330030783,4,Female,22,Yes,,V6AQDF5VM3,1,
22,,,Standard,Electronic check,No,TV Shows,Yes,Mobile,28.15800274,163.4173622,4,Sci-Fi,1.437628662,7,Male,24,No,,GEF3YMDT2A,0,
24,,272.73186,Basic,,Yes,Movies,No,,4.111456907,68.3789624,10,,1.456945348,6,Female,0,No,Yes,GI2IWXABN1,1,
61,14.67742057,895.3226545,Premium,,No,Both,No,TV,24.81741268,126.2386189,7,Action,1.719709749,6,Male,6,Yes,,BETP55JMU6,0,
4,18.01716463,72.06865851,Basic,,Yes,Movies,No,Computer,22.62586409,89.35245544,4,,1.277444199,8,Female,23,No,,F3J0NDUXFC,0,
16,13.45762428,215.3219885,Standard,Bank transfer,No,Movies,No,Mobile,14.69352016,48.47581834,17,Action,1.713206988,7,Male,11,Yes,Yes,075CHHJWHL,0,
56,10.0542282,563.0367791,Basic,Electronic check,No,Both,Yes,Computer,21.84678253,10.45570852,48,Fantasy,,2,Male,3,No,,0NW335BLQM,0,
83,5.157131008,428.0418737,Basic,,No,Movies,No,Mobile,2.520628166,45.94943543,40,Action,2.200066362,9,Male,21,Yes,,AV3ZDGUB4C,0,
67,13.14934601,881.0061826,Basic,,Yes,TV Shows,No,Computer,3.737328855,25.27209713,40,,,1,Male,22,No,,15GWB8NVG5,0,
119,8.575779675,1020.517781,Basic,Bank transfer,Yes,TV Shows,Yes,TV,5.691825977,38.84930537,5,Fantasy,3.330466463,2,Male,23,No,,6VUYH24HVW,0,
57,15.90885076,,Basic,,Yes,Movies,No,Mobile,30.26786517,125.1471416,40,Sci-Fi,,0,Male,14,No,,X1OE7MMFDL,0,
42,5.31960175,223.4232735,Basic,Credit card,Yes,Both,No,TV,21.02637405,163.3872734,20,Action,,6,Male,17,Yes,,WN959MJRVK,0,
